grid_cell,grid_row_u,grid_col_r,product_id,timestamp,cloud_cover,nodata,centre_lat,centre_lon,crs,parquet_url,parquet_row,geometry,unique_identifier
528D_508L,-528,-508,S2A_MSIL1C_20210116T140051_N0500_R067_T19GFH_20230602T233904,2021-01-16 14:00:51,0.0,0.0,-47.379252553007454,-67.36874889893151,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00244.parquet,156,POINT (-67.36874889893151 -47.379252553007454),00117_n47.38_n67.37
527D_533L,-527,-533,S2B_MSIL1C_20200222T141649_N0500_R010_T19GCH_20230612T042438,2020-02-22 14:16:49,0.0,0.0,-47.291287525244606,-70.58051311666703,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00244.parquet,341,POINT (-70.58051311666703 -47.291287525244606),00118_n47.29_n70.58
527D_1303R,-527,1303,S2B_MSIL1C_20211224T222539_N0500_R029_T59GPH_20221227T100515,2021-12-24 22:25:39,0.0,0.0,-47.28935336774093,172.7745123089042,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00244.parquet,487,POINT (172.7745123089042 -47.28935336774093),00119_n47.29_p172.77
525D_513L,-525,-513,S2A_MSIL1C_20220223T141051_N0400_R110_T19GEH_20220223T174923,2022-02-23 14:10:51,0.0,0.0,-47.1099677719555,-67.68278473480375,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00245.parquet,302,POINT (-67.68278473480375 -47.1099677719555),00121_n47.11_n67.68
524D_581L,-524,-581,S2A_MSIL1C_20210617T143731_N0500_R096_T18GUN_20230201T041508,2021-06-17 14:37:31,2.29681297254836,0.0,-47.02180096560493,-76.5482587466445,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00245.parquet,470,POINT (-76.5482587466445 -47.02180096560493),00122_n47.02_n76.55
523D_504L,-523,-504,S2A_MSIL1C_20210913T140021_N0500_R067_T19GGJ_20230114T055252,2021-09-13 14:00:21,0.0004383565486961,0.0,-46.92955928162567,-66.2766547253489,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00246.parquet,289,POINT (-66.2766547253489 -46.92955928162567),00124_n46.93_n66.28
522D_550L,-522,-550,S2B_MSIL1C_20230619T142719_N0509_R053_T18GYP_20230619T175930,2023-06-19 14:27:19,0.0,0.0,-46.83971326520202,-72.22592245405801,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00246.parquet,489,POINT (-72.22592245405801 -46.83971326520202),00125_n46.84_n72.23
521D_486L,-521,-486,S2B_MSIL1C_20201003T140059_N0500_R067_T20GMP_20230306T133139,2020-10-03 14:00:59,0.0,0.0,-46.75183172666312,-63.694840153980536,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00247.parquet,307,POINT (-63.694840153980536 -46.75183172666312),00127_n46.75_n63.69
520D_549L,-520,-549,S2B_MSIL1C_20210226T141739_N0500_R010_T18GYP_20230603T141714,2021-02-26 14:17:39,0.0,0.0,-46.65986695252081,-71.83255323674744,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00247.parquet,496,POINT (-71.83255323674744 -46.65986695252081),00128_n46.66_n71.83
519D_495L,-519,-495,S2B_MSIL1C_20230101T135659_N0509_R067_T20GLP_20230101T171738,2023-01-01 13:56:59,0.0,0.0,-46.57275675845834,-64.66273569310528,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00248.parquet,309,POINT (-64.66273569310528 -46.57275675845834),00130_n46.57_n64.66
518D_540L,-518,-540,S2A_MSIL1C_20221024T141711_N0400_R010_T19GCJ_20221024T192619,2022-10-24 14:17:11,0.0,0.0,-46.48279040412879,-70.41951402940677,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00249.parquet,15,POINT (-70.41951402940677 -46.48279040412879),00131_n46.48_n70.42
517D_515L,-517,-515,S2A_MSIL1C_20200802T141051_N0500_R110_T19GFJ_20230318T204807,2020-08-02 14:10:51,0.0,0.0,-46.39106790607995,-67.06181579373263,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00249.parquet,288,POINT (-67.06181579373263 -46.39106790607995),00133_n46.39_n67.06
516D_394R,-516,394,S2B_MSIL1C_20230314T063219_N0509_R091_T39GWJ_20230314T075804,2023-03-14 06:32:19,0.0,0.0,-46.30214002182068,51.326005739162966,EPSG:32739,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00250.parquet,87,POINT (51.326005739162966 -46.30214002182068),00135_n46.30_p51.33
514D_568L,-514,-568,S2A_MSIL1C_20200920T143731_N0500_R096_T18GXP_20230314T011730,2020-09-20 14:37:31,1.2152996956052124,0.0,-46.12190012925128,-73.59633703809637,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00250.parquet,438,POINT (-73.59633703809637 -46.12190012925128),00137_n46.12_n73.60
514D_1290R,-514,1290,S2A_MSIL1C_20221110T224811_N0400_R115_T58GFP_20221111T085305,2022-11-10 22:48:11,2.6298762782476963,0.0,-46.12138614370124,167.3538625022231,EPSG:32758,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00251.parquet,70,POINT (167.3538625022231 -46.12138614370124),00138_n46.12_p167.35
513D_513L,-513,-513,S2A_MSIL1C_20220124T141051_N0301_R110_T19GFK_20220124T173242,2022-01-24 14:10:51,0.0,0.0,-46.0314198348996,-66.36919589201511,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00251.parquet,210,POINT (-66.36919589201511 -46.0314198348996),00139_n46.03_n66.37
512D_577L,-512,-577,S2A_MSIL1C_20200831T143731_N0500_R096_T18GWQ_20230403T040942,2020-08-31 14:37:31,0.421874342465177,0.0,-45.94277103355902,-74.52110971122598,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00251.parquet,360,POINT (-74.52110971122598 -45.94277103355902),00140_n45.94_n74.52
512D_1315R,-512,1315,S2B_MSIL1C_20220113T222539_N0301_R029_T59GMK_20220113T232528,2022-01-13 22:25:39,0.0,0.0,-45.943584958589454,170.04736769381256,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00252.parquet,14,POINT (170.04736769381256 -45.943584958589454),00141_n45.94_p170.05
510D_554L,-510,-554,S2B_MSIL1C_20210808T142729_N0500_R053_T19GCK_20230113T154358,2021-08-08 14:27:29,0.0,0.0,-45.76473943062662,-71.31537107910776,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00252.parquet,294,POINT (-71.31537107910776 -45.76473943062662),00143_n45.76_n71.32
510D_1313R,-510,1313,S2A_MSIL1C_20221227T223711_N0509_R072_T59GLK_20221227T233819,2022-12-27 22:37:11,0.0,0.0,-45.76440956584518,169.2425418599176,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00252.parquet,411,POINT (169.2425418599176 -45.76440956584518),00144_n45.76_p169.24
509D_504L,-509,-504,S2B_MSIL1C_20210610T140059_N0500_R067_T20GLQ_20230321T023824,2021-06-10 14:00:59,0.0,0.0,-45.67460056610432,-64.78067413365552,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00253.parquet,50,POINT (-64.78067413365552 -45.67460056610432),00145_n45.67_n64.78
508D_533L,-508,-533,S2B_MSIL1C_20230716T141719_N0509_R010_T19GEK_20230716T172233,2023-07-16 14:17:19,0.0,0.0,-45.58341633853504,-68.39157181660782,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00253.parquet,220,POINT (-68.39157181660782 -45.58341633853504),00146_n45.58_n68.39
507D_1322R,-507,1322,S2A_MSIL1C_20210317T223711_N0500_R072_T59GLK_20230510T204339,2021-03-17 22:37:11,0.0,0.0,-45.4947260916831,169.6126893317546,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00253.parquet,499,POINT (169.6126893317546 -45.4947260916831),00148_n45.49_p169.61
506D_1291R,-506,1291,S2B_MSIL1C_20210203T224809_N0500_R115_T58GEQ_20230516T140410,2021-02-03 22:48:09,0.0,0.0,-45.40392316918367,165.3410514316795,EPSG:32758,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00254.parquet,169,POINT (165.3410514316795 -45.40392316918367),00149_n45.40_p165.34
505D_529L,-505,-529,S2B_MSIL1C_20200209T140649_N0500_R110_T19GFK_20230624T204630,2020-02-09 14:06:49,0.0,0.0,-45.313503933621,-67.56515779623642,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00254.parquet,316,POINT (-67.56515779623642 -45.313503933621),00150_n45.31_n67.57
504D_568L,-504,-568,S2B_MSIL1C_20211206T142729_N0500_R053_T18GXQ_20221223T050333,2021-12-06 14:27:29,0.2438139123847998,0.0,-45.2230781634194,-72.42329418758904,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00254.parquet,469,POINT (-72.42329418758904 -45.2230781634194),00151_n45.22_n72.42
503D_1327R,-503,1327,S2A_MSIL1C_20201227T223711_N0500_R072_T59GLL_20230314T082602,2020-12-27 22:37:11,0.0,0.0,-45.13569368216422,169.16947168619376,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00255.parquet,286,POINT (169.16947168619376 -45.13569368216422),00153_n45.14_p169.17
502D_508L,-502,-508,S2B_MSIL1C_20200307T140049_N0500_R067_T20GLR_20230429T083928,2020-03-07 14:00:49,0.0,0.0,-45.0457124853149,-64.5571709494022,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00255.parquet,437,POINT (-64.5571709494022 -45.0457124853149),00154_n45.05_n64.56
501D_562L,-501,-562,S2A_MSIL1C_20210614T142731_N0500_R053_T19GCL_20230131T203811,2021-06-14 14:27:31,0.0,0.0,-44.95633712517106,-71.32505554130333,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00256.parquet,104,POINT (-71.32505554130333 -44.95633712517106),00155_n44.96_n71.33
500D_503L,-500,-503,S2B_MSIL1C_20220327T140049_N0400_R067_T20GMR_20220327T171846,2022-03-27 14:00:49,0.0,0.0,-44.865589376763005,-63.71912580362893,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00256.parquet,384,POINT (-63.71912580362893 -44.865589376763005),00157_n44.87_n63.72
499D_569L,-499,-569,S2A_MSIL1C_20230105T142711_N0509_R053_T18GYR_20230105T174818,2023-01-05 14:27:11,0.0,0.0,-44.77376036113551,-71.98983508836716,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00257.parquet,66,POINT (-71.98983508836716 -44.77376036113551),00158_n44.77_n71.99
499D_1341R,-499,1341,S2B_MSIL1C_20210312T223709_N0500_R072_T59GML_20230524T142749,2021-03-12 22:37:09,0.0,0.0,-44.77600014949966,169.87065016631092,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00257.parquet,206,POINT (169.87065016631092 -44.77600014949966),00159_n44.78_p169.87
498D_530L,-498,-530,S2A_MSIL1C_20220223T141051_N0400_R110_T19GFL_20220223T174923,2022-02-23 14:10:51,0.0,0.0,-44.68443025366466,-66.93288064987165,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00257.parquet,354,POINT (-66.93288064987165 -44.68443025366466),00160_n44.68_n66.93
497D_505L,-497,-505,S2B_MSIL1C_20211117T140049_N0500_R067_T20GMR_20221230T045128,2021-11-17 14:00:49,0.0,0.0,-44.59610280047416,-63.68117205778004,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00258.parquet,150,POINT (-63.68117205778004 -44.59610280047416),00162_n44.60_n63.68
496D_41L,-496,-41,S2B_MSIL1C_20221203T102129_N0400_R079_T30GUR_20221203T115423,2022-12-03 10:21:29,4.5555765966698925,0.0,-44.50709259373007,-5.1035403777030375,EPSG:32730,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00258.parquet,493,POINT (-5.1035403777030375 -44.50709259373007),00164_n44.51_n5.10
495D_572L,-495,-572,S2B_MSIL1C_20211206T142729_N0500_R053_T18GYR_20221223T050333,2021-12-06 14:27:29,0.015605493133583,0.0,-44.41444802995649,-71.91443998208237,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00259.parquet,176,POINT (-71.91443998208237 -44.41444802995649),00165_n44.41_n71.91
494D_566L,-494,-566,S2B_MSIL1C_20231017T142719_N0509_R053_T19GCL_20231017T174926,2023-10-17 14:27:19,0.0,0.0,-44.3274192721813,-71.05612909285699,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00260.parquet,11,POINT (-71.05612909285699 -44.3274192721813),00167_n44.33_n71.06
494D_1337R,-494,1337,S2A_MSIL1C_20210129T224811_N0500_R115_T58GGR_20230520T070051,2021-01-29 22:48:11,0.0554959390649328,0.0,-44.32464238984942,168.06032616708617,EPSG:32758,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00260.parquet,175,POINT (168.06032616708617 -44.32464238984942),00168_n44.32_p168.06
493D_562L,-493,-562,S2B_MSIL1C_20220601T141739_N0400_R010_T19GCM_20220601T181049,2022-06-01 14:17:39,0.0,0.0,-44.23723838680586,-70.43104016928194,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00260.parquet,353,POINT (-70.43104016928194 -44.23723838680586),00169_n44.24_n70.43
493D_1330R,-493,1330,S2A_MSIL1C_20231105T224811_N0509_R115_T58GFS_20231105T233702,2023-11-05 22:48:11,0.2000659288249238,0.0,-44.23542576655613,166.89045329574992,EPSG:32758,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00261.parquet,22,POINT (166.89045329574992 -44.23542576655613),00170_n44.24_p166.89
492D_574L,-492,-574,S2B_MSIL1C_20211007T142729_N0500_R053_T18GYS_20230108T144514,2021-10-07 14:27:29,1.8154098107702448,0.0,-44.14495506867894,-71.8397229454661,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00261.parquet,200,POINT (-71.8397229454661 -44.14495506867894),00171_n44.14_n71.84
491D_571L,-491,-571,S2A_MSIL1C_20230204T142711_N0509_R053_T19GCM_20230204T192819,2023-02-04 14:27:11,0.0,0.0,-44.05812610739599,-71.36039322842088,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00262.parquet,72,POINT (-71.36039322842088 -44.05812610739599),00173_n44.06_n71.36
491D_1173R,-491,1173,S2B_MSIL1C_20201110T000239_N0500_R030_T55GDM_20230305T172336,2020-11-10 00:02:39,0.0,0.0,-44.05691204332462,146.7895240137001,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00262.parquet,230,POINT (146.7895240137001 -44.05691204332462),00174_n44.06_p146.79
490D_580L,-490,-580,S2B_MSIL1C_20231017T142719_N0509_R053_T18GYS_20231017T174926,2023-10-17 14:27:19,0.0,0.0,-43.96558368243378,-72.36423848031163,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00262.parquet,442,POINT (-72.36423848031163 -43.96558368243378),00175_n43.97_n72.36
489D_571L,-489,-571,S2B_MSIL1C_20230619T142719_N0509_R053_T19GCM_20230619T175930,2023-06-19 14:27:19,0.0,0.0,-43.878351681844194,-71.13808971185878,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00263.parquet,325,POINT (-71.13808971185878 -43.878351681844194),00177_n43.88_n71.14
489D_1176R,-489,1176,S2B_MSIL1C_20211105T000239_N0500_R030_T55GDM_20230109T223302,2021-11-05 00:02:39,0.0,0.0,-43.87731523190416,146.7060781730015,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00263.parquet,496,POINT (146.7060781730015 -43.87731523190416),00178_n43.88_p146.71
488D_97L,-488,-97,S2B_MSIL1C_20220622T104049_N0400_R022_T28GGS_20220622T135753,2022-06-22 10:40:49,2.221678660101839,0.0,-43.785771618545525,-12.018998328134629,EPSG:32728,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00264.parquet,312,POINT (-12.018998328134629 -43.785771618545525),00180_n43.79_n12.02
487D_486L,-487,-486,S2A_MSIL1C_20230123T134701_N0509_R024_T20GQS_20230123T170826,2023-01-23 13:47:01,0.0,0.0,-43.69612225483666,-60.35431481452223,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00265.parquet,172,POINT (-60.35431481452223 -43.69612225483666),00182_n43.70_n60.35
487D_1381R,-487,1381,S2A_MSIL1C_20210103T222541_N0500_R029_T59GNM_20230606T084601,2021-01-03 22:25:41,0.0,0.0,-43.69711735490379,171.73281331752833,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00265.parquet,365,POINT (171.73281331752833 -43.69711735490379),00183_n43.70_p171.73
486D_553L,-486,-553,S2A_MSIL1C_20220527T141741_N0400_R010_T19GEM_20220527T192805,2022-05-27 14:17:41,0.0,0.0,-43.607467724737845,-68.58658231447933,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00266.parquet,18,POINT (-68.58658231447933 -43.607467724737845),00184_n43.61_n68.59
485D_600L,-485,-600,S2B_MSIL1C_20201204T143729_N0500_R096_T18GWS_20230228T180134,2020-12-04 14:37:29,0.0,0.0,-43.51750385569745,-74.31876499742532,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00266.parquet,375,POINT (-74.31876499742532 -43.51750385569745),00186_n43.52_n74.32
485D_1387R,-485,1387,S2B_MSIL1C_20200223T222539_N0500_R029_T59GNM_20230515T042459,2020-02-23 22:25:39,0.0,0.0,-43.51733306827897,172.00330431621435,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00267.parquet,178,POINT (172.00330431621435 -43.51733306827897),00188_n43.52_p172.00
484D_535L,-484,-535,S2A_MSIL1C_20201031T141051_N0500_R110_T19GGM_20230314T201108,2020-10-31 14:10:51,0.0,0.0,-43.42656256132568,-66.14868993038306,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00267.parquet,344,POINT (-66.14868993038306 -43.42656256132568),00189_n43.43_n66.15
484D_1200R,-484,1200,S2A_MSIL1C_20210901T000241_N0500_R030_T55GFM_20230108T212546,2021-09-01 00:02:41,0.0,0.0,-43.427218789412166,148.56527657288035,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00268.parquet,35,POINT (148.56527657288035 -43.427218789412166),00190_n43.43_p148.57
483D_581L,-483,-581,S2A_MSIL1C_20210204T142731_N0500_R053_T18GYT_20230610T024531,2021-02-04 14:27:31,0.0,0.0,-43.3365421981317,-71.74304407407078,EPSG:32718,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00268.parquet,218,POINT (-71.74304407407078 -43.3365421981317),00191_n43.34_n71.74
483D_1422R,-483,1422,S2A_MSIL1C_20210219T221601_N0500_R129_T60GUT_20230520T204610,2021-02-19 22:16:01,0.0,0.0,-43.33888618910056,175.79895710116162,EPSG:32760,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00269.parquet,40,POINT (175.79895710116162 -43.33888618910056),00193_n43.34_p175.80
482D_1206R,-482,1206,S2A_MSIL1C_20200130T000231_N0500_R030_T55GFN_20230426T235357,2020-01-30 00:02:31,0.0,0.0,-43.247407881750725,148.89805196064512,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00269.parquet,371,POINT (148.89805196064512 -43.247407881750725),00195_n43.25_p148.90
481D_574L,-481,-574,S2B_MSIL1C_20220515T142729_N0400_R053_T19GCN_20220515T175047,2022-05-15 14:27:29,0.0,0.0,-43.15949556973297,-70.65594800175525,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00270.parquet,45,POINT (-70.65594800175525 -43.15949556973297),00196_n43.16_n70.66
480D_634L,-480,-634,S2A_MSIL1C_20210101T144731_N0500_R139_T17GQN_20230307T091520,2021-01-01 14:47:31,0.0,0.0,-43.06718714847042,-77.94496841942538,EPSG:32717,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00270.parquet,397,POINT (-77.94496841942538 -43.06718714847042),00198_n43.07_n77.94
480D_1393R,-480,1393,S2B_MSIL1C_20230322T223709_N0509_R072_T59GNN_20230323T000126,2023-03-22 22:37:09,0.0,0.0,-43.0685244567014,171.44868619403277,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00271.parquet,232,POINT (171.44868619403277 -43.0685244567014),00200_n43.07_p171.45
479D_551L,-479,-551,S2A_MSIL1C_20220527T141741_N0400_R010_T19GFN_20220527T192805,2022-05-27 14:17:41,0.0,0.0,-42.97822578113109,-67.63930224536858,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00271.parquet,367,POINT (-67.63930224536858 -42.97822578113109),00201_n42.98_n67.64
479D_38L,-479,-38,S2B_MSIL1C_20230820T102139_N0509_R079_T30GUT_20230820T115919,2023-08-20 10:21:39,1.734226177951718,0.0,-42.97982270218467,-4.606426078040308,EPSG:32730,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00272.parquet,25,POINT (-4.606426078040308 -42.97982270218467),00202_n42.98_n4.61
